8.055E-01	1.539E+00	3.073E-01	1.116E+01	-1.244E+02	6.859E+00
8.052E-01	1.540E+00	3.076E-01	1.116E+01	-1.245E+02	6.866E+00
8.017E-01	1.547E+00	3.102E-01	1.121E+01	-1.257E+02	6.957E+00
8.000E-01	1.550E+00	3.114E-01	1.124E+01	-1.262E+02	6.999E+00
7.959E-01	1.558E+00	3.145E-01	1.130E+01	-1.275E+02	7.106E+00
7.949E-01	1.560E+00	3.153E-01	1.131E+01	-1.279E+02	7.133E+00
7.902E-01	1.569E+00	3.189E-01	1.138E+01	-1.294E+02	7.260E+00
7.898E-01	1.570E+00	3.192E-01	1.139E+01	-1.295E+02	7.269E+00
7.863E-01	1.577E+00	3.220E-01	1.144E+01	-1.307E+02	7.365E+00
7.848E-01	1.580E+00	3.232E-01	1.146E+01	-1.313E+02	7.407E+00
7.806E-01	1.588E+00	3.265E-01	1.152E+01	-1.327E+02	7.526E+00
7.799E-01	1.590E+00	3.271E-01	1.154E+01	-1.329E+02	7.547E+00
7.768E-01	1.596E+00	3.297E-01	1.158E+01	-1.340E+02	7.636E+00
7.750E-01	1.600E+00	3.311E-01	1.161E+01	-1.347E+02	7.688E+00
7.710E-01	1.608E+00	3.344E-01	1.167E+01	-1.361E+02	7.806E+00
7.702E-01	1.610E+00	3.352E-01	1.168E+01	-1.364E+02	7.832E+00
7.672E-01	1.616E+00	3.377E-01	1.173E+01	-1.375E+02	7.922E+00
7.654E-01	1.620E+00	3.392E-01	1.176E+01	-1.381E+02	7.976E+00
7.615E-01	1.628E+00	3.426E-01	1.182E+01	-1.396E+02	8.100E+00
7.607E-01	1.630E+00	3.433E-01	1.183E+01	-1.399E+02	8.123E+00
7.576E-01	1.636E+00	3.460E-01	1.188E+01	-1.411E+02	8.222E+00
7.561E-01	1.640E+00	3.474E-01	1.191E+01	-1.416E+02	8.271E+00
7.519E-01	1.649E+00	3.511E-01	1.197E+01	-1.433E+02	8.409E+00
7.515E-01	1.650E+00	3.515E-01	1.198E+01	-1.434E+02	8.422E+00
7.481E-01	1.657E+00	3.546E-01	1.204E+01	-1.448E+02	8.537E+00
7.470E-01	1.660E+00	3.556E-01	1.206E+01	-1.452E+02	8.574E+00
7.443E-01	1.666E+00	3.582E-01	1.210E+01	-1.463E+02	8.668E+00
7.425E-01	1.670E+00	3.598E-01	1.213E+01	-1.470E+02	8.728E+00
7.385E-01	1.679E+00	3.636E-01	1.220E+01	-1.486E+02	8.869E+00
7.381E-01	1.680E+00	3.640E-01	1.220E+01	-1.488E+02	8.884E+00
7.347E-01	1.688E+00	3.673E-01	1.226E+01	-1.502E+02	9.007E+00
7.337E-01	1.690E+00	3.682E-01	1.228E+01	-1.506E+02	9.043E+00
7.309E-01	1.696E+00	3.711E-01	1.233E+01	-1.518E+02	9.148E+00
7.294E-01	1.700E+00	3.725E-01	1.235E+01	-1.524E+02	9.202E+00
7.270E-01	1.705E+00	3.749E-01	1.239E+01	-1.534E+02	9.291E+00
7.252E-01	1.710E+00	3.768E-01	1.243E+01	-1.543E+02	9.363E+00
7.213E-01	1.719E+00	3.807E-01	1.249E+01	-1.560E+02	9.513E+00
7.209E-01	1.720E+00	3.811E-01	1.250E+01	-1.561E+02	9.527E+00
7.175E-01	1.728E+00	3.847E-01	1.256E+01	-1.577E+02	9.664E+00
7.168E-01	1.730E+00	3.854E-01	1.257E+01	-1.580E+02	9.692E+00
