0.01 3.8497901
0.010954774 3.8560327
0.011909548 3.8639255
0.012864322 3.8741446
0.013819095 3.8865238
0.014773869 3.9009303
0.015728643 3.9173155
0.016683417 3.9356281
0.017638191 3.9558193
0.018592965 3.9778397
0.019547739 4.0016391
0.020502513 4.0271675
0.021457286 4.054376
0.02241206 4.083228
0.023366834 4.1136739
0.024321608 4.1456548
0.025276382 4.1791135
0.026231156 4.2140013
0.02718593 4.2502679
0.028140704 4.2878642
0.029095477 4.3267394
0.030050251 4.3668446
0.031005025 4.4083886
0.031959799 4.4572158
0.032914573 4.5180911
0.033869347 4.5884414
0.034824121 4.672389
0.035778894 4.7752276
0.036733668 4.8805614
0.037688442 4.972663
0.038643216 5.0528087
0.03959799 5.1362997
0.040552764 5.2389643
0.041507538 5.3686158
0.042462312 5.5211283
0.043417085 5.6912183
0.044371859 5.8836499
0.045326633 6.1029427
0.046281407 6.3425294
0.047236181 6.6123018
0.048190955 6.9181256
0.049145729 7.2176151
0.050100503 7.4964965
0.051055276 7.7799888
0.05201005 7.923612
0.052964824 7.7788672
0.053919598 7.3510515
0.054874372 6.5266935
0.055829146 4.0518641
0.05678392 0.82673337
0.057738693 -2.2795381
0.058693467 -3.8414626
0.059648241 -2.7270301
0.060603015 -1.4741062
0.061557789 -0.57291424
0.062512563 0.11109733
0.063467337 0.59938287
0.064422111 0.91815949
0.065376884 1.2082302
0.066331658 1.3410473
0.067286432 1.4503914
0.068241206 1.5686494
0.06919598 1.6756971
0.070150754 1.7619587
0.071105528 1.8359251
0.072060302 1.9032449
0.073015075 1.965204
0.073969849 2.0227027
0.074924623 2.0775108
0.075879397 2.129365
0.076834171 2.1800082
0.077788945 2.2316652
0.078743719 2.2852429
0.079698492 2.3383621
0.080653266 2.3879663
0.08160804 2.4326252
0.082562814 2.4747761
0.083517588 2.5174844
0.084472362 2.5617107
0.085427136 2.6065553
0.08638191 2.653666
0.087336683 2.7049557
0.088291457 2.760829
0.089246231 2.8191039
0.090201005 2.8776073
0.091155779 2.937134
0.092110553 2.9973185
0.093065327 3.0567157
0.094020101 3.1144208
0.094974874 3.1967875
0.095929648 3.2203895
0.096884422 3.1934473
0.097839196 3.1131513
0.09879397 3.0058485
0.099748744 2.8723273
0.10070352 2.7430843
0.10165829 2.647831
0.10261307 2.5486193
0.10356784 2.5536111
0.10452261 2.6124138
0.10547739 2.7139813
0.10643216 2.8226741
0.10738693 2.9444146
0.10834171 3.074814
0.10929648 3.2007748
0.11025126 3.3138922
0.11120603 3.4336892
0.1121608 3.5882106
0.11311558 3.7845714
0.11407035 4.0040147
0.11502513 4.2270172
0.1159799 4.4561908
0.11693467 4.699471
0.11788945 4.9622571
0.11884422 5.2542765
0.11979899 5.5690775
0.12075377 5.8908286
0.12170854 6.2536929
0.12266332 6.6495589
0.12361809 6.939026
0.12457286 7.0400671
0.12552764 7.0954005
0.12648241 7.1279591
0.12743719 7.0845469
0.12839196 6.5956867
0.12934673 5.7527799
0.13030151 4.7814526
0.13125628 3.5572698
0.13221106 1.9902793
0.13316583 0.20117619
0.1341206 -2.1059615
0.13507538 -4.2545726
0.13603015 -5.2651082
0.13698492 -5.2240852
0.1379397 -4.4846991
0.13889447 -3.3012816
0.13984925 -2.4042578
0.14080402 -1.814475
0.14175879 -1.4273893
0.14271357 -1.1582595
0.14366834 -0.96128963
0.14462312 -0.80724412
0.14557789 -0.67647138
0.14653266 -0.56729566
0.14748744 -0.48314379
0.14844221 -0.40968332
0.14939698 -0.33530826
0.15035176 -0.26897077
0.15130653 -0.21531951
0.15226131 -0.15953479
0.15321608 -0.086100217
0.15417085 -0.0051919013
0.15512563 0.076122758
0.1560804 0.16130976
0.15703518 0.24174088
0.15798995 0.32148313
0.15894472 0.40484589
0.1598995 0.49285017
0.16085427 0.57043268
0.16180905 0.63194651
0.16276382 0.68662157
0.16371859 0.73676179
0.16467337 0.78304524
0.16562814 0.82613636
0.16658291 0.86671343
0.16753769 0.9054228
0.16849246 0.94243772
0.16944724 0.97761049
0.17040201 1.0109227
0.17135678 1.0423577
0.17231156 1.071882
0.17326633 1.0994754
0.17422111 1.1253926
0.17517588 1.1504282
0.17613065 1.1746714
0.17708543 1.1981298
0.1780402 1.2208104
0.17899497 1.2427203
0.17994975 1.263867
0.18090452 1.2842579
0.1818593 1.303899
0.18281407 1.3227987
0.18376884 1.3409607
0.18472362 1.3583851
0.18567839 1.375087
0.18663317 1.3910249
0.18758794 1.4060916
0.18854271 1.4203487
0.18949749 1.4338757
0.19045226 1.4467499
0.19140704 1.4590503
0.19236181 1.4708531
0.19331658 1.4821915
0.19427136 1.4930667
0.19522613 1.5034919
0.1961809 1.5134737
0.19713568 1.5230331
0.19809045 1.532184
0.19904523 1.5409848
0.2 1.5495611

